,r0_t,std_err
2020-07-15,0.8238700269709363,0.09352134190688483
2020-07-16,0.8266628446646807,0.09619291228945098
2020-07-17,0.8260280083591267,0.09886741589797073
2020-07-18,0.8249992703244001,0.10157624162671491
2020-07-19,0.8226250534887273,0.10431032291111644
2020-07-20,0.8188770766918458,0.10709076728252918
2020-07-21,0.8117292005709567,0.10990287458789937
2020-07-22,0.7971848624958923,0.11268328267254354
2020-07-23,0.7810576676700206,0.11553593606918876
2020-07-24,0.7734941756141369,0.118652086746608
2020-07-25,0.7767826809201752,0.12209399184592333
2020-07-26,0.7879031922341546,0.12583847143327156
2020-07-27,0.8004342106415889,0.12979953099523717
2020-07-28,0.8091155369334625,0.13388162269900436
2020-07-29,0.8136270156566726,0.1380572717770567
2020-07-30,0.8121451162762725,0.14226345714704083
2020-07-31,0.8069085458317076,0.1465413203446113
2020-08-01,0.8008264469158243,0.15097670669860833
2020-08-02,0.7952744614700629,0.1556431677569637
2020-08-03,0.7847082392360413,0.16044782044632366
2020-08-04,0.7688212575364362,0.16542802955148955
2020-08-05,0.7499113334714034,0.17068725236240673
2020-08-06,0.7218413236450009,0.17611406248912495
2020-08-07,0.6844035688158034,0.18176073415412344
2020-08-08,0.6485228261145886,0.1880063680808203
2020-08-09,0.6236735747238554,0.19520258094101745
2020-08-10,0.6142602491915345,0.20357421589256167
2020-08-11,0.6167933171632506,0.21316150394013075
2020-08-12,0.6235110520836187,0.22381538529258893
2020-08-13,0.6222780654935117,0.23505519717996295
2020-08-14,0.6120834901170832,0.24655107942498092
2020-08-15,0.6097075643234449,0.258642050199052
2020-08-16,0.6315024091052409,0.2725194959225148
2020-08-17,0.6793808030538755,0.29117492150664687
2020-08-18,0.7435564113146812,0.32135830673971216
2020-08-19,0.8044993468289027,0.3745292003041902
